Title,Description,Date Created,Genre,Precise Origin,Origin,Precise Destination,Destination,Geographic Subject,Author,Recipient,PID,Subjects (Name),Subjects (Topic),Shelf Locator,Local Identifier,Note,Item URL
"Memorandum of Agreement of Francis R. Cope with , 1852 December 21",,1852-12-21,business letters,,Philadelphia (Pa.),,,,"Author (aut): Cope, Francis R. (Francis Reeve), 1878-1962","Addressee (rcp): Amedley, Nathan",hc:127502,,,"HC.MC-1242, Box 2, Folder 9",mc1242_02_09_03,,/object/hc127502
"Love Letter to Clementine Cope, 1852-1880",,1852/1880,letters (correspondence),,,,,,,"Addressee (rcp): Cope, Clementine, 1835-1903",hc:131842,,,HC.MC-1242,MC1242_2_1_LetterClementineCope1852-01,,/object/hc131842
"Letter to Clementine Cope from Valentine, 1852-1880",,1852/1880,letters (correspondence),,,,,,,"Addressee (rcp): Cope, Clementine, 1835-1903",hc:131865,,,,MC1242_2_1_LetterClementineCopeToClemmy1852-01,,/object/hc131865
"Letter from Clementine Cope, 1852-1880",,1852/1880,letters (correspondence),,,,,,"Author (aut): Cope, Clementine, 1835-1903",,hc:131539,,,HC.MC-1242,MC1242_2_1_LetterClementineCopeDearL1852,,/object/hc131539
"Letters from Clementine Cope, 1852-1880",,1852/1880,letters (correspondence),,,,,,"Author (aut): Cope, Clementine, 1835-1903",,hc:131540,,,HC.MC-1242,MC1242_2_1_LetterClementineCopeMisses1852,,/object/hc131540
"Letter from Clementine Cope to Annette and Eleanor Cope with letter from Annette Cope, circa 1852-1880",Letter from Annette Cope is incomplete.,1852/1880,letters (correspondence),,,,,,"Author (aut): Cope, Clementine, 1835-1903|Author (aut): Cope, Annette, 1843-1916","Addressee (rcp): Cope, Annette, 1843-1916|Addressee (rcp): Cope, Eleanor, 1847-1860",hc:131538,,,HC.MC-1242,MC1242_2_1_LetterClementineCopeDearA1852,,/object/hc131538
"1853, to Clementine",,1853,letters (correspondence),,,,,,"Author (aut): Drinker, Willis","Addressee (rcp): Cope, Clementine, 1835-1903",hc:97671,,Love-letters|Poetry,"HC.MC-1170, Box 1",hsc0550_01,,/object/hc97671
"1853 January 5, West Philada, to My dear Clemmie",,1853-01-05,letters (correspondence),,"West Philadelphia (Philadelphia, Pa.)",,,Medford (Pa.)|Camden (N.J.)|Philadelphia (Pa.),"Author (aut): Hazard, Rowland Gibson, 1829-1898","Addressee (rcp): Cope, Clementine, 1835-1903",hc:97030,"person:Rood, Maggie|person:Cope, Thomas P. (Thomas Pim), 1768-1854|person:Cope, Caroline E. (Caroline Elizabeth), 1840-1944|person:Walker, Sarah Miller, 1799-1874|person:Walker, George, 1797-1891",Family|Gossip|Health|Marriage,"HC.MC-1170, Box 1",hsc0623,,/object/hc97030
"1853 March 26, Woodbourne, to Dear Thomas, Philadelphia",,1853-03-26,letters (correspondence),,"Woodbourne (Susquehanna County, Pa.)",1 Walnut St,Philadelphia (Pa.),"Montrose (Susquehanna County, Pa.)|Woodbourne (Susquehanna County, Pa.)|Philadelphia (Pa.)","Author (aut): Cope, William D. (William Drinker), 1798-1873","Addressee (rcp): Cope, Thomas Pim, 1823-1900",hc:116062,"person:Cope, Thomas P. (Thomas Pim), 1768-1854|person:Cope, Alfred, 1806-1875|person:Cope, Clementine, 1835-1903|person:Cope, Jasper, 1775-1856|person:Cope, Elizabeth Waln Stokes, 1823-1902|person:White, Thomas R.",Deeds|Older people--Diseases|Water rights,"HC.MC-1170, Box 6",hsc5084,,/object/hc116062
"1853 April 4, to Clemmie",,1853-04-29,letters (correspondence),,,,,,"Author (aut): Newbold, William","Addressee (rcp): Cope, Clementine, 1835-1903",hc:104261,,Faith|Letter writing,"HC.MC-1170, Box 1",hsc1008,,/object/hc104261
"1853 June 22, Westtown, to Cousin S",,1853-06-22,letters (correspondence),,Westtown (Pa.),,,Westtown (Pa.),"Author (aut): Cope, Annette, 1843-1916","Addressee (rcp): Walker, Sarah Miller, 1799-1874",hc:95157,,,"HC.MC-1170, Box 2",hsc0331,,/object/hc95157
"1853 June 30, Philadelphia, to Dear Clemmy, Woodbourne",,1853-06-30,letters (correspondence),,Philadelphia (Pa.),,"[Woodbourne (Susquehanna County, Pa.)]","Philadelphia (Pa.)|Woodbourne (Susquehanna County, Pa.)","Author (aut): Cope, Thomas Pim, 1823-1900","Addressee (rcp): Cope, Clementine, 1835-1903",hc:109860,"person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Cope, William D. (William Drinker), 1798-1873|person:Cope, Susan L. Newbold, 1805-1872|person:Cope, Alfred, 1806-1875|person:Cope, Rebecca Biddle, 1812-1876|person:Cope, Ruthanna, 1834-1879|person:Haines, Mary D. (Mary Drinker Cope), 1819-1890|person:Cope, Thomas P. (Thomas Pim), 1768-1854",Country life|Books,"HC.MC-1170, Box 6",hsc2057,,/object/hc109860
"1853 July 8, to Dear Clemmy",,1853-07-08,letters (correspondence),,,,,Westtown (Pa.)|Philadelphia (Pa.)|Cape May (N.J.)|Chester (Pa.)|Virginia,"Author (aut): Cope, Thomas Pim, 1823-1900","Addressee (rcp): Cope, Clementine, 1835-1903",hc:109861,"person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Cope, Francis Reeve, 1821-1909|person:Yarnall, Caroline R. (Caroline Rachel) Cope, 1802-1881|person:Stokes, Mary, 1825-1847|person:Stokes, Henry|person:Cope, Jasper, 1775-1856|person:Cope, Rebecca Shoemaker, 1781-1853",Books|Letter writing|Family,"HC.MC-1170, Box 6",hsc2058,,/object/hc109861
"1853 August 3, Peace Dale, to My dear cousin Clemmie",,1853-08-03,letters (correspondence),,Peace Dale (R.I.),,,Connecticut|New Haven (Conn.)|Lenox (Pa. : Township)|Philadelphia (Pa.)|Narragansett (R.I.)|Peace Dale (R.I.),"Author (aut): Hazard, Rowland Gibson, 1829-1898|Author (aut): Hazard, Caroline Newbold, b. 1808?","Addressee (rcp): Cope, Clementine, 1835-1903",hc:97031,"person:Hazard, Caroline Newbold, b. 1808?|person:Rood, Maggie|person:Rood, Helen|person:Angell, James B., b. 1829|person:Cope, Caroline E. (Caroline Elizabeth), 1840-1944|person:Cope, Henry, 1793-1865|person:Cope, Rachel Reeve, 1794-1863|person:Walker, Sarah Miller, 1799-1874",Gossip|Health|Marriage|Weddings,"HC.MC-1170, Box 1",hsc0624,,/object/hc97031
"1853 October 31, Woodbourne, to Dear Brother, Philadelphia",,1853-10-31,letters (correspondence),,"Woodbourne (Susquehanna County, Pa.)",1 Walnut St,Philadelphia (Pa.),"New York (N.Y.)|Philadelphia (Pa.)|Woodbourne (Susquehanna County, Pa.)","Author (aut): Cope, William D. (William Drinker), 1798-1873","Addressee (rcp): Cope, Henry, 1793-1865",hc:116063,"person:Cope, Thomas P. (Thomas Pim), 1768-1854|person:Cope, Thomas Pim, 1823-1900|person:Cope, Ruthanna, 1834-1879",Stocks|Hospitality|Accounting,"HC.MC-1170, Box 6",hsc5085,,/object/hc116063
"1853 November 6, Providence, to Clemie",,1853-11-06,letters (correspondence),,Providence (R.I.),,,Susquehanna County (Pa.)|Providence (R.I.),"Author (aut): Hazard, John Newbold, 1836-1900","Addressee (rcp): Cope, Clementine, 1835-1903",hc:97023,"person:Hazard, Rowland Gibson, 1829-1898|person:Angell, James B., b. 1829",College students--Conduct of life|Study skills|French language,"HC.MC-1170, Box 1",hsc0616,,/object/hc97023
"1853 November 21, Germantown, to Sister","In another hand in pencil it says: Written year before we moved to Awbury. ""Old house by the [Dave]"" Now Catholic Church on Clutterman.",1853-11-21,letters (correspondence),,"Germantown (Philadelphia, Pa.)",,Dimock (Pa. : Township),"Germantown (Philadelphia, Pa.)|New York (N.Y.)|Wilkes-Barre (Pa.)|Jersey City (N.J.)|Montrose (Susquehanna County, Pa.)|Dimock (Pa. : Township)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Ruthanna, 1834-1879",hc:94922,"person:Yarnall, Francis Cope, 1830-1890",Family,"HC.MC-1170, Box 4",hsc0084,,/object/hc94922
"1853 November 21, Peace Dale, to My dear Clemmie",,1853-11-21,letters (correspondence),,Peace Dale (R.I.),,,Kingston (R.I.)|Philadelphia (Pa.)|Peace Dale (R.I.),"Author (aut): Hazard, Rowland Gibson, 1829-1898","Addressee (rcp): Cope, Clementine, 1835-1903",hc:97032,"person:Hazard, Caroline Newbold, b. 1808?|person:Cope, Caroline E. (Caroline Elizabeth), 1840-1944|person:Cope, Henry, 1793-1865|person:Cope, Rachel Reeve, 1794-1863|person:Walker, George, 1797-1891|person:Walker, Sarah Miller, 1799-1874",Family|Gossip|Death|Community life,"HC.MC-1170, Box 1",hsc0625,,/object/hc97032
"1853 December 5, Philadelphia, to Clemmie",,1853-12-05,letters (correspondence),,Philadelphia (Pa.),,,Philadelphia (Pa.),"Author (aut): Newbold, William","Addressee (rcp): Cope, Clementine, 1835-1903",hc:104262,,Faith,"HC.MC-1170, Box 1",hsc1009,,/object/hc104262
"1853 December 17, Philadelphia, to Dear Clemmy, Woodbourne",,1853-12-17,letters (correspondence),,Philadelphia (Pa.),,"[Woodbourne (Susquehanna County, Pa.)]","Philadelphia (Pa.)|Woodbourne (Susquehanna County, Pa.)","Author (aut): Cope, Thomas Pim, 1823-1900","Addressee (rcp): Cope, Clementine, 1835-1903",hc:109862,"person:Cope, Thomas P. (Thomas Pim), 1768-1854|person:Cope, Elizabeth Waln Stokes, 1823-1902",,"HC.MC-1170, Box 6",hsc2059,,/object/hc109862
"1853 December 20th, Philadelphia, to Dear Clemmy",,1853-12-20,letters (correspondence),,Philadelphia (Pa.),,,Philadelphia (Pa.),"Author (aut): Cope, Elizabeth Waln Stokes, 1823-1902","Addressee (rcp): Cope, Clementine, 1835-1903",hc:106303,"person:Cope, Henry, 1793-1865|person:Yarnall, Caroline R. (Caroline Rachel) Cope, 1802-1881|person:Cope, Ruthanna, 1834-1879|person:Reeve, Julia K.|person:Stokes, Hetty N. (Hetty Newlin), 1838-1899|person:Stokes, Mary, 1825-1847|person:Cope, Thomas P. (Thomas Pim), 1768-1854|person:Cope, Thomas Pim, 1823-1900|person:Yarnall, Mary|person:Newlin, Margaret|person:Whitall, John M., 1800-1877|person:Cope, Susan L. Newbold, 1805-1872|person:Cope, William D. (William Drinker), 1798-1873",Christmas|Gifts|Postal service|Books|Afternoon teas|Diseases|Typhoid fever|Older people--Diseases|Quakers--Social life and customs|Souvenirs (Keepsakes)|Newspapers,"HC.MC-1170, Box 3",hsc1416,,/object/hc106303
"1854 Spring, to Dear Clemmy",,1854,letters (correspondence),,,,,New York (N.Y.),"Author (aut): Cope, Thomas Pim, 1823-1900|Author (aut): Garrett, Elizabeth Waln Cope, 1841-1931","Addressee (rcp): Cope, Clementine, 1835-1903",hc:109863,"person:Cope, William D. (William Drinker), 1798-1873|person:Cope, Elizabeth Waln Stokes, 1823-1902",,"HC.MC-1170, Box 6",hsc2060,,/object/hc109863
"1854 February 28, Providence, to Clemmy",,1854-02-28,letters (correspondence),,Providence (R.I.),,,Philadelphia (Pa.)|Providence (R.I.),"Author (aut): Hazard, John Newbold, 1836-1900","Addressee (rcp): Cope, Clementine, 1835-1903",hc:97024,"person:Cope, Henry, 1793-1865|person:Cope, Rachel Reeve, 1794-1863",College students--Conduct of life|French language,"HC.MC-1170, Box 1",hsc0617,,/object/hc97024
"1854 March 2, Philadelphia, to My dear Clemmy, Susquehannah County PA",,1854-03-02,letters (correspondence),,Philadelphia (Pa.),,[Susquehanna County (Pa.)],Susquehanna County (Pa.)|Philadelphia (Pa.),"Author (aut): Cope, Elizabeth Waln Stokes, 1823-1902","Addressee (rcp): Cope, Clementine, 1835-1903",hc:106304,"person:Cope, Henry, 1850-1924|person:Cope, Francis, 1852-1854|person:Cope, Mary Stokes, 1853-1888|person:Cope, Susan L. Newbold, 1805-1872|person:Stokes, Mary, 1825-1847|person:Cope, Thomas P. (Thomas Pim), 1768-1854|person:Stokes, John, 1800-1868|person:Cope, Alfred, 1806-1875|person:Cope, Rachel Reeve, 1794-1863|person:Cope, Caroline E. (Caroline Elizabeth), 1840-1944|person:Cope, Annette, 1843-1916|person:Cope, Thomas Pim, 1823-1900|person:Walker, Sarah Miller, 1799-1874|person:Pleasants, Laura|person:Stokes, Hannah Smith, 1799-1859|person:Stokes, Henry|person:Reeve, Julia K.|person:Yarnall, Mary|person:Wood, Julia|person:Cope, Francis Reeve, 1821-1909",Letter writing|Child care|Newspapers|Older people--Diseases|Snow|Sleighs|Summer schools|Rivers|Reading,"HC.MC-1170, Box 3",hsc1417,,/object/hc106304
"1854 March 26, West Town, to Cousin",Edgar hs recently learned of his acceptance to Haverford College.,1854-03-26,letters (correspondence),,Westtown (Pa.),,Philadelphia (Pa.),Philadelphia (Pa.)|Haverford (Pa. : Township)|Westtown (Pa.),"Author (aut): Cope, Edgar, 1838-1895","Addressee (rcp): Cope, Ruthanna, 1834-1879",hc:95184,"person:Walker, George, 1797-1891|person:Walker, Sarah Miller, 1799-1874|person:Cope, Clementine, 1835-1903|corporate_body:Westtown Boarding School",Weather|School attendance|Preaching|Haverford College--Admission,"HC.MC-1170, Box 3",hsc0361,,/object/hc95184
"1854 March 30, Philadelphia, to Dear Clemmy",,1854-03-30,letters (correspondence),,Philadelphia (Pa.),,,Susquehanna County (Pa.)|Philadelphia (Pa.),"Author (aut): Cope, Elizabeth Waln Stokes, 1823-1902","Addressee (rcp): Cope, Clementine, 1835-1903",hc:106305,"person:Cope, Thomas Pim, 1823-1900|person:Cope, Susan L. Newbold, 1805-1872|person:Cope, Thomas P. (Thomas Pim), 1768-1854|person:Cope, Caroline E. (Caroline Elizabeth), 1840-1944|person:Cope, Annette, 1843-1916",Weather|Storms|Family reunions|Voyages and travels,"HC.MC-1170, Box 3",hsc1418,,/object/hc106305
"1854 April 14, Charleston, to My dear Clemmie",,1854-04-14,letters (correspondence),,Charleston (S.C.),,,Charleston (S.C.),"Author (aut): Hazard, Rowland Gibson, 1829-1898","Addressee (rcp): Cope, Clementine, 1835-1903",hc:97033,"person:Cope, Rachel Reeve, 1794-1863",Faith,"HC.MC-1170, Box 1",hsc0626,,/object/hc97033
"Letter from Mary Anna Cope to Caroline Elizabeth Cope on her 14th birthday, 1854 c. July 28",,1854-07-28,letters (correspondence),,,,,,"Author (aut): Carter, Mary Anna Cope, 1843-1871","Addressee (rcp): Cope, Caroline E. (Caroline Elizabeth), 1840-1944",hc:120645,,,"HC.MC-1242, Box 1, Folder 9",mc1242_01_09_01_001,,/object/hc120645
"1854 October 9, Woodbourne, to Dear Brother, Philadelphia",,1854-10-09,letters (correspondence),,"Woodbourne (Susquehanna County, Pa.)",1 Walnut St,Philadelphia (Pa.),"Westtown (Pa.)|Philadelphia (Pa.)|Wellsboro (Pa.)|Woodbourne (Susquehanna County, Pa.)","Author (aut): Cope, William D. (William Drinker), 1798-1873","Addressee (rcp): Cope, Alfred, 1806-1875",hc:116064,"person:Cope, Caroline E. (Caroline Elizabeth), 1840-1944|person:Cope, Annette, 1843-1916|person:Cope, Edgar, 1838-1895|person:Cope, Rebecca Biddle, 1812-1876|person:Cope, Clementine, 1835-1903|person:Morris, Paschall, b. 1813|person:Morris, Thamzine, 1815-1868|person:Morris, Alfred, b. 1837|person:Morris, Joseph P., b. 1809|corporate_body:Westtown Boarding School|corporate_body:Haverford College",School attendance|Agricultural pests|Cigars|Health,"HC.MC-1170, Box 6",hsc5086,,/object/hc116064
"1854 October 22, Haverford, to Cousin",,1854-10-22,letters (correspondence),,Haverford (Pa. : Township),,,Haverford (Pa. : Township),"Author (aut): Cope, Edgar, 1838-1895",,hc:95185,,,"HC.MC-1170, Box 3",hsc0362,,/object/hc95185
"1855 July 4, Woodbourne, to Dear Cousin Anna, Germantown",,1855-07-04,letters (correspondence),,"Woodbourne (Susquehanna County, Pa.)",,"Germantown (Philadelphia, Pa.)","Montrose (Susquehanna County, Pa.)|Baltimore (Md.)|Woodbourne (Susquehanna County, Pa.)|Germantown (Philadelphia, Pa.)","Author (aut): Reeve, Julia K.","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:104223,"person:Cope, Clementine, 1835-1903|person:Murray, Amelia M. (Amelia Matilda), 1795-1884|person:Walker, Sarah Miller, 1799-1874|person:Cope, Rachel Reeve, 1794-1863|person:Cope, Henry, 1793-1865",Fourth of July celebrations|Family,"HC.MC-1170, Box 1",hsc0970,,/object/hc104223
"1855 July 9, Awbury, to Dear Uncle and Aunt Rachel and Anne",,1855-07-09,letters (correspondence),,"Awbury (Philadelphia, Pa.)",,,"Awbury (Philadelphia, Pa.)","Author (aut): Reeve, Julia K.","Addressee (rcp): Cope, Henry, 1850-1924|Addressee (rcp): Cope, Rachel Reeve, 1794-1863",hc:97057,"person:Walker, Sarah Miller, 1799-1874|person:Cope, Thomas P. (Thomas Pim), 1768-1854|person:Cope, Clementine, 1835-1903|person:Cope, Francis Reeve, 1821-1909|person:Haines, Reuben, 1851-1920|person:Stokes, Hannah Smith, 1799-1859|person:Cope, Elizabeth W. (Elizabeth Stokes Waln), 1780-1852",,"HC.MC-1170, Box 1",hsc0653,,/object/hc97057
"Letter from Edward Drinker Cope to Caroline Elizabeth Cope on her 15th birthday, 1855 July 28",,1855-07-28,letters (correspondence),,,,,Westtown (Pa.),"Author (aut): Cope, E. D. (Edward Drinker), 1840-1897","Addressee (rcp): Cope, Caroline E. (Caroline Elizabeth), 1840-1944",hc:119241,,,"HC.MC-1242, Box 1, Folder 9",mc1242_01_09_04,,/object/hc119241
"Letter from Elizabeth Waln Stokes Cope? to Caroline Elizabeth Cope on her 15th birthday, 1855 July 28",,1855-07-28,letters (correspondence),,,,,Westtown (Pa.),"Author (aut): Cope, Elizabeth Waln Stokes, 1823-1902","Addressee (rcp): Cope, Caroline E. (Caroline Elizabeth), 1840-1944",hc:119240,,,"HC.MC-1242, Box 1, Folder 9",mc1242_01_09_03,,/object/hc119240
"Letter from Sherie Hallie to Caroline Elizabeth Cope on her 15th birthday, 1855 July 28","Letter references a summer spent at Westtown and is addressed to ""present"" so was probably sent within the school",1855-07-28,letters (correspondence),,,,,Westtown (Pa.),"Author (aut): Hallie, Sherie","Addressee (rcp): Cope, Caroline E. (Caroline Elizabeth), 1840-1944",hc:119239,,,HC.MC-1242,mc1242_01_09_02,,/object/hc119239
"1855 October 5, Newport, to Daughter",,1855-10-05,letters (correspondence),,Newport (R.I.),,,Newport (R.I.),"Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939|Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:94923,"person:Cope, Thomas P. (Thomas Pim), 1852-1944",Family,"HC.MC-1170, Box 4",hsc0085,,/object/hc94923
"1855 December 11, Westtown, to Uncle",Letter tells of the announced retirement of Westtown's Master Davis.,1855-12-11,letters (correspondence),,Westtown (Pa.),1 Walnut St,Philadelphia (Pa.),Philadelphia (Pa.)|Westtown (Pa.),"Author (aut): Cope, Annette, 1843-1916","Addressee (rcp): Cope, Alfred, 1806-1875",hc:95158,"person:Cope, Clementine, 1835-1903|person:Cope di Valromita, James Biddle, Baron, 1852-1929|person:Cope, Rebecca Biddle, 1812-1876|corporate_body:Westtown Boarding School",Education|Food habits|Schools|Weather,"HC.MC-1170, Box 2",hsc0332,,/object/hc95158
"1856 January, Dear Carrie & Nettie",,1856-01-01,letters (correspondence),,,,,Bristol (Pa.),"Author (aut): Cope, Susan L. Newbold, 1805-1872","Addressee (rcp): Cope, Annette, 1843-1916|Addressee (rcp): Cope, Caroline E. (Caroline Elizabeth), 1840-1944",hc:109836,"person:Walker, George, 1797-1891|person:Cope, Edgar, 1838-1895|person:Cope, William D. (William Drinker), 1798-1873|person:Hazard, Caroline Newbold, b. 1808?|person:Vanuxem, Ellen",Winter storms|Winter|Weather|Quakers--Social life and customs|Simplicity--Religious aspects|Clothing and dress--Religious aspects--Society of Friends,"HC.MC-1170, Box 5",hsc2025,,/object/hc109836
"1856 January 19, Philadelphia, to My dear Clemmy",,1856-01-19,letters (correspondence),,[Philadelphia (Pa.)],,,Philadelphia (Pa.)|Susquehanna County (Pa.),"Author (aut): Cope, Elizabeth Waln Stokes, 1823-1902","Addressee (rcp): Cope, Clementine, 1835-1903",hc:106306,"person:Yarnall, Caroline R. (Caroline Rachel) Cope, 1802-1881|person:Cope, Thomas Pim, 1823-1900|person:Walker, George, 1797-1891|person:Cope, Caroline E. (Caroline Elizabeth), 1840-1944|person:Cope, Annette, 1843-1916|person:Cope, Edgar, 1838-1895|person:Walker, Sarah Miller, 1799-1874|person:Cope, Mary Stokes, 1853-1888|person:Cope, Eleanor, 1854-1920|person:Cope, Henry, 1793-1865|person:Cope, Ruthanna, 1834-1879|person:Reeve, Julia K.|person:Bettle, Mary, 1833-1912",Letter writing|Books|Reading|Child care|Winter|Bedtime,"HC.MC-1170, Box 3",hsc1419,,/object/hc106306
